,id,adult,original_title,release_date,vote_count,popularity,overview
8607,6472,False,Guarding Tess,1994-03-11,351,1.7875,"Doug is a Secret Service Agent who has just completed his stint in charge protecting Tess Carlisle—the widow of a former U.S. President, and a close personal friend of the current President. He finds that she has requested that he not be rotated but instead return to be her permanent detail. Doug is crushed, and—after returning—wants off her detail as she is very difficult to guard and makes her detail crazy with her whims and demands."
8608,290764,False,Tracers,2015-01-15,1116,2.7485,"Wanted by the mafia, a New York City bike messenger escapes into the world of parkour after meeting a beautiful stranger."
8609,479,False,Shaft,2000-06-15,1454,3.5035,"New York police detective John Shaft arrests Walter Wade Jr. for a racially motivated slaying. But the only eyewitness disappears, and Wade jumps bail for Switzerland. Two years later Wade returns to face trial, confident his money and influence will get him acquitted -- especially since he's paid a drug kingpin to kill the witness."
8610,911129,False,Sous emprise,2022-09-09,300,1.998,Roxana Aubrey decides to drop her studies and escape her life in Paris for a free diving course in the south of France. She is quickly pulled into a life that reaches new depths brought by the weight of an ocean's descent.
8611,274854,False,The Last Witch Hunter,2015-10-21,3848,6.2071,"The modern world holds many secrets, but by far the most astounding is that witches still live among us; vicious supernatural creatures intent on unleashing the Black Death upon the world and putting an end to the human race once and for all. Armies of witch hunters have battled this unnatural enemy for centuries, including Kaulder, a valiant warrior who many years ago slayed the all-powerful Witch Queen, decimating her followers in the process. In the moments right before her death, the Queen cursed Kaulder with immortality, forever separating him from his beloved wife and daughter. Today, Kaulder is the last living hunter who has spent his immortal life tracking down rogue witches, all the while yearning for his long-lost family."
8612,162903,False,The Fifth Estate,2013-10-11,1083,1.9871,"A look at the relationship between WikiLeaks founder Julian Assange and his early supporter and eventual colleague Daniel Domscheit-Berg, and how the website's growth and influence led to an irreparable rift between the two friends."
8613,70821,False,Cyberbully,2011-11-10,474,0.8054,A woman tries to help her teenage daughter when she becomes the victim of online bullying.
8614,44977,False,धूम ३,2013-12-19,309,4.3029,"To avenge his father's death, a circus entertainer trained in magic and acrobatics robs banks to take down a corrupt bank owner. Two cops from Mumbai are assigned to the case."
8615,13168,False,Smiley Face,2007-11-16,328,1.7258,"Jane, a struggling but perpetually stoned actress, has a busy day ahead. She has several important tasks on her list, including buying more marijuana. Even though she already has a good start on the day's planned drug use, she eats her roommate's pot-laced cupcakes and embarks on a series of misadventures all over Los Angeles."
8616,343611,False,Jack Reacher: Never Go Back,2016-10-19,5342,11.0499,"Years after resigning command of an elite military police unit, the nomadic, righter-of-wrongs Reacher is drawn back into the life he left behind when his friend and successor, Major Susan Turner is framed for espionage. Reacher will stop at nothing to prove her innocence and to expose the real perpetrators behind the killings of his former soldiers."
8617,138697,False,Don Jon,2013-09-12,4580,6.0429,"A New Jersey guy dedicated to his family, friends, and church, develops unrealistic expectations from watching porn and works to find happiness and intimacy with his potential true love."
8618,10900,False,Surveillance,2008-02-08,358,0.8384,An FBI agent tracks a serial killer with the help of three of his would-be victims - all of whom have wildly different stories to tell.
8619,14871,False,Make It Happen,2008-08-08,305,0.9746,"Embarking on a journey to fulfill her dreams as a dancer, a young girl discovers a new style of dance that will prove to be the source of both conflict and self-discovery."
8620,12834,False,Leaves of Grass,2009-09-13,463,1.3524,"An Ivy League professor returns home, where his pot-growing twin brother has concocted a plan to take down a local drug lord."
8621,9997,False,Gabriel,2007-11-15,425,1.8446,Gabriel tells the story of an archangel who fights to bring light back to purgatory - a place where darkness rules - and save the souls of the city's inhabitants.
8622,8698,False,The League of Extraordinary Gentlemen,2003-07-11,4390,5.1592,"To prevent a world war from breaking out, famous characters from Victorian literature band together to do battle against a cunning villain."
8623,864873,False,Hypnotic,2021-10-27,694,2.4751,"A young woman seeking self-improvement enlists the help of a renowned hypnotist but, after a handful of intense sessions, discovers unexpected and deadly consequences."
8624,140222,False,Love and Honor,2013-03-22,360,0.7635,"When a young soldier in Vietnam gets dumped by his hometown girl, he and his best friend decide to go AWOL and return to the States to win her back."
8625,26691,False,Neuilly sa Mère !,2009-08-12,948,1.1801,Samy moves from the underdeveloped crime-ridden French suburb to the riches of Neuilly.
8626,13092,False,How to Lose Friends & Alienate People,2008-10-02,836,1.9718,"Sidney Young is a down-on-his-luck journalist. Thanks to a stint involving a pig and a glitzy awards ceremony, Sidney turns his fortunes around, attracting the attention of Clayton Harding, editor of New York-based glossy magazine 'Sharps', and landing the holy grail of journalism jobs. The Brit jets off to the Big Apple and moves from one blunder to the next."
8627,11857,False,Orange County,2002-01-11,501,1.9809,"Shaun Brumder is a local surfer kid from Orange County who dreams of going to Stanford to become a writer and to get away from his dysfunctional family household. Except Shaun runs into one complication after another, starting when his application is rejected after his dim-witted guidance counselor sends in the wrong form."
8628,10990,False,Mulholland Falls,1996-04-26,326,1.8763,"In 1950s Los Angeles, a special crime squad of the LAPD investigates the murder of a young woman."
8629,10922,False,The Human Stain,2003-10-29,510,1.4499,"Coleman Silk is a worldly and admired professor who loses his job after unwittingly making a racial slur. To clear his name, Silk writes a book about the events with his friend and colleague Nathan Zuckerman, who in the process discovers a dark secret Silk has hidden his whole life. All the while, Silk engages in an affair with Faunia Farley, a younger woman whose tormented past threatens to unravel the layers of deception Silk has constructed."
8630,4234,False,Scream 3,2000-02-04,4060,8.031,"As bodies begin dropping around the Hollywood set of STAB 3, the third film based on the gruesome Woodsboro killings, Sidney and other survivors are once again terrorized by another Ghostface killer."
8631,773975,False,End of the Road,2022-09-09,347,1.4428,Recently widowed mom Brenda fights to protect her family during a harrowing road trip when a murder and a missing bag of cash plunge them into danger.
